1.787151230718140305e+00,3.527046370299963929e+00,3.900685856690587094e+00
1.927864624930152537e+00,2.029916962057708663e+00,5.388310125420826324e+00
2.833046713936658190e+00,2.417739890497969224e+00,5.114658073155856854e+00
4.442460202770715405e+00,1.449304981765418665e+00,5.345119596083370617e+00
5.333402322221322933e+00,1.433508212670985049e+00,2.504811672838705316e+00
4.523060523213635165e+00,2.512478324253524242e+00,3.962545814328296417e-02
3.997653044826192215e+00,1.422800330456478468e+00,2.344450704595570090e-01
4.897433911908112947e+00,1.493161390815911593e+00,3.364889226690256141e+00
5.616889617639201582e+00,2.281331315005726612e+00,6.656385231945833425e+00
3.288771014518402147e+00,1.317949292221618496e+00,4.199369861319877550e+00
1.099266683593130622e+00,2.099404073171086349e+00,3.074415242828162143e+00
1.995614438002951907e+00,5.095338031165393744e+00,4.469036565717838805e+00
9.874241159587315853e-01,5.639177189190893280e+00,3.608216265893671171e+00
9.790552857565624212e-01,5.021749806756912626e+00,7.727049585993092107e-01
3.134324739352636335e+00,4.775210704131188422e+00,-5.898195301140533031e-01
3.047659912243970926e+00,4.039498637392826552e+00,-6.642469664100140170e-01
2.069559308255641383e+00,4.074359138301048233e+00,-1.301483095556658531e+00
1.383109135565355752e+00,4.210919686933476846e+00,-1.954524822458844957e+00
1.270409811938607580e+00,3.653591924459703488e+00,4.772590502119634093e-01
2.155638958596783894e+00,3.462719547080302274e+00,3.728973204101543981e+00
3.872249406390501747e+00,5.656445721144239158e+00,4.736798525757550671e+00
2.574771775593842182e+00,7.946328090870991012e+00,5.115898965353096628e+00
6.689964972642217234e-01,7.374619893567026629e+00,2.205425731130896239e+00
3.763122757177959077e+00,5.355514671097713730e+00,1.415344116600234070e+00
4.561624564525747161e+00,3.755744800298943087e+00,3.640620879534948173e+00
2.910016672320547393e+00,3.019899697248868087e+00,4.153277745846382096e+00
2.734765272683473025e+00,3.667186035416271750e+00,4.178437671082439131e+00
2.526595597834983664e+00,4.528418693253430938e+00,4.639556652289809513e+00
3.585287219922827173e+00,5.624997448306237047e+00,3.535674275109672138e+00
4.838749813392859700e+00,6.559728273802733156e+00,2.258151391767387217e+00
3.897210292177107682e+00,7.688535558102262080e+00,1.069555777029810584e-01
2.063739610049058371e+00,8.868570185471401857e+00,1.429356739587713809e+00
2.152171934474633286e+00,8.278974118573312779e+00,6.807593829138386177e+00
3.656426410204371535e+00,8.547032971984403815e+00,6.878592260597822694e+00
3.556712216167587037e+00,1.082459647179811135e+01,2.580390787063030711e+00
2.933811839648829078e+00,9.565186171235586343e+00,-7.112257864616573499e-01
3.869348210945196431e+00,9.122012304399303773e+00,-4.889926313561869242e-01
3.643948129894571064e+00,1.131914897198839398e+01,2.802895623133593972e+00
